callsign,landingTime,ifdelayed,eventTime1,eventTime2,utcTime,localTime,aircraftModel,aircraftModel2,fleetID,owner,airlineName,airportOriginName,airportOriginCode1,airportOriginCode2,airportOriginLat,airportOriginLng,airportOriginCountry,airportOriginOffset,airportDestName,airportDestCode1,airportDestCode2,airportDestLat,airportDestLng,airportDestCountry,airportDestOffset,timeScheduleDeparture,timeScheduleArrival,timeRealDeparture,timeRealArrival,duration,id,airportOriginCity,airportDestCity,realDepartTime,realDepartTime_local,realArriveTime,realArriveTime_local,from_to,from_to_2,route,flightTime
CAL722,Landed 18:49,green,1546598962,1546627762,2019/1/4 10:49,2019/1/4 18:49,B77W,Boeing 777-309(ER),B-18007,China Airlines,China Airlines (Boeing Livery),Kuala Lumpur International Airport,KUL,WMKK,2.745578,101.7099,Malaysia,28800,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546583100,1546599600,1546584312,1546598962,14640,6,Kuala Lumpur,Taipei,2019/1/4 6:45,2019/1/4 14:45,2019/1/4 10:49,2019/1/4 18:49,Malaysia_Taiwan,Kuala Lumpur_Taipei,Taiwan_Malaysia,4.1
CAL721,Landed 13:00,green,1546837251,1546866051,2019/1/7 5:00,2019/1/7 13:00,B77W,Boeing 777-36N(ER),B-18051,China Airlines,China Airlines,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Kuala Lumpur International Airport,KUL,WMKK,2.745578,101.7099,Malaysia,28800,1546821000,1546838100,1546822303,1546837251,14940,7,Taipei,Kuala Lumpur,2019/1/7 0:51,2019/1/7 8:51,2019/1/7 5:00,2019/1/7 13:00,Taiwan_Malaysia,Taipei_Kuala Lumpur,Taiwan_Malaysia,4.2
CAL722,Landed 19:19,yellow,1546859981,1546888781,2019/1/7 11:19,2019/1/7 19:19,B77W,Boeing 777-36N(ER),B-18051,China Airlines,China Airlines,Kuala Lumpur International Airport,KUL,WMKK,2.745578,101.7099,Malaysia,28800,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546842300,1546858800,1546844506,1546859981,15480,7,Kuala Lumpur,Taipei,2019/1/7 7:01,2019/1/7 15:01,2019/1/7 11:19,2019/1/7 19:19,Malaysia_Taiwan,Kuala Lumpur_Taipei,Taiwan_Malaysia,4.3
CAL731,Landed 14:08,green,1546582082,1546610882,2019/1/4 6:08,2019/1/4 14:08,B738,Boeing 737-8Q8,B-18653,China Airlines,China Airlines,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Penang International Airport,PEN,WMKP,5.297139,100.276802,Malaysia,28800,1546565400,1546582200,1546566211,1546582082,15900,43,Taipei,Penang,2019/1/4 1:43,2019/1/4 9:43,2019/1/4 6:08,2019/1/4 14:08,Taiwan_Malaysia,Taipei_Penang,Taiwan_Malaysia,4.4
CAL732,Landed 19:45,green,1546602336,1546631136,2019/1/4 11:45,2019/1/4 19:45,B738,Boeing 737-8Q8,B-18653,China Airlines,China Airlines,Penang International Airport,PEN,WMKP,5.297139,100.276802,Malaysia,28800,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546585800,1546602900,1546587204,1546602336,15120,43,Penang,Taipei,2019/1/4 7:33,2019/1/4 15:33,2019/1/4 11:45,2019/1/4 19:45,Malaysia_Taiwan,Penang_Taipei,Taiwan_Malaysia,4.2
CAL731,Landed 14:10,green,1546668617,1546697417,2019/1/5 6:10,2019/1/5 14:10,B738,Boeing 737-8MA,B-18655,China Airlines,China Airlines,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Penang International Airport,PEN,WMKP,5.297139,100.276802,Malaysia,28800,1546651800,1546668600,1546653008,1546668617,15600,44,Taipei,Penang,2019/1/5 1:50,2019/1/5 9:50,2019/1/5 6:10,2019/1/5 14:10,Taiwan_Malaysia,Taipei_Penang,Taiwan_Malaysia,4.3
CAL732,Landed 19:52,green,1546689169,1546717969,2019/1/5 11:52,2019/1/5 19:52,B738,Boeing 737-8MA,B-18655,China Airlines,China Airlines,Penang International Airport,PEN,WMKP,5.297139,100.276802,Malaysia,28800,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546672200,1546689300,1546673561,1546689169,15600,44,Penang,Taipei,2019/1/5 7:32,2019/1/5 15:32,2019/1/5 11:52,2019/1/5 19:52,Malaysia_Taiwan,Penang_Taipei,Taiwan_Malaysia,4.3
CAL731,Landed 14:05,green,1546841120,1546869920,2019/1/7 6:05,2019/1/7 14:05,B738,Boeing 737-8MA,B-18655,China Airlines,China Airlines,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Penang International Airport,PEN,WMKP,5.297139,100.276802,Malaysia,28800,1546824600,1546841400,1546825638,1546841120,15480,44,Taipei,Penang,2019/1/7 1:47,2019/1/7 9:47,2019/1/7 6:05,2019/1/7 14:05,Taiwan_Malaysia,Taipei_Penang,Taiwan_Malaysia,4.3
CAL732,Landed 19:39,green,1546861193,1546889993,2019/1/7 11:39,2019/1/7 19:39,B738,Boeing 737-8MA,B-18655,China Airlines,China Airlines,Penang International Airport,PEN,WMKP,5.297139,100.276802,Malaysia,28800,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546845000,1546862100,1546845586,1546861193,15600,44,Penang,Taipei,2019/1/7 7:19,2019/1/7 15:19,2019/1/7 11:39,2019/1/7 19:39,Malaysia_Taiwan,Penang_Taipei,Taiwan_Malaysia,4.3
CAL731,Landed 14:20,green,1546496421,1546525221,2019/1/3 6:20,2019/1/3 14:20,B738,Boeing 737-8SH,B-18658,China Airlines,China Airlines,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Penang International Airport,PEN,WMKP,5.297139,100.276802,Malaysia,28800,1546479000,1546495800,1546480479,1546496421,15960,47,Taipei,Penang,2019/1/3 1:54,2019/1/3 9:54,2019/1/3 6:20,2019/1/3 14:20,Taiwan_Malaysia,Taipei_Penang,Taiwan_Malaysia,4.4
CAL732,Landed 19:37,green,1546515440,1546544240,2019/1/3 11:37,2019/1/3 19:37,B738,Boeing 737-8SH,B-18658,China Airlines,China Airlines,Penang International Airport,PEN,WMKP,5.297139,100.276802,Malaysia,28800,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546499400,1546516500,1546500750,1546515440,14700,47,Penang,Taipei,2019/1/3 7:32,2019/1/3 15:32,2019/1/3 11:37,2019/1/3 19:37,Malaysia_Taiwan,Penang_Taipei,Taiwan_Malaysia,4.1
CAL731,Landed 14:12,green,1546323168,1546351968,2019/1/1 6:12,2019/1/1 14:12,B738,Boeing 737-8SH,B-18660,China Airlines,China Airlines,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Penang International Airport,PEN,WMKP,5.297139,100.276802,Malaysia,28800,1546306200,1546323000,1546307439,1546323168,15720,48,Taipei,Penang,2019/1/1 1:50,2019/1/1 9:50,2019/1/1 6:12,2019/1/1 14:12,Taiwan_Malaysia,Taipei_Penang,Taiwan_Malaysia,4.4
CAL732,Landed 19:47,green,1546343257,1546372057,2019/1/1 11:47,2019/1/1 19:47,B738,Boeing 737-8SH,B-18660,China Airlines,China Airlines,Penang International Airport,PEN,WMKP,5.297139,100.276802,Malaysia,28800,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546326600,1546343700,1546327749,1546343257,15480,48,Penang,Taipei,2019/1/1 7:29,2019/1/1 15:29,2019/1/1 11:47,2019/1/1 19:47,Malaysia_Taiwan,Penang_Taipei,Taiwan_Malaysia,4.3
CAL731,Landed 14:26,yellow,1546755986,1546784786,2019/1/6 6:26,2019/1/6 14:26,B738,Boeing 737-8SH,B-18660,China Airlines,China Airlines,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Penang International Airport,PEN,WMKP,5.297139,100.276802,Malaysia,28800,1546738200,1546755000,1546740193,1546755986,15780,48,Taipei,Penang,2019/1/6 2:03,2019/1/6 10:03,2019/1/6 6:26,2019/1/6 14:26,Taiwan_Malaysia,Taipei_Penang,Taiwan_Malaysia,4.4
CAL732,Landed 19:36,green,1546774602,1546803402,2019/1/6 11:36,2019/1/6 19:36,B738,Boeing 737-8SH,B-18660,China Airlines,China Airlines,Penang International Airport,PEN,WMKP,5.297139,100.276802,Malaysia,28800,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546758600,1546775700,1546760727,1546774602,13860,48,Penang,Taipei,2019/1/6 7:45,2019/1/6 15:45,2019/1/6 11:36,2019/1/6 19:36,Malaysia_Taiwan,Penang_Taipei,Taiwan_Malaysia,3.9
CAL7915,Landed 10:11,yellow,1546659678,1546683078,2019/1/5 3:41,2019/1/5 10:11,B738,Boeing 737-809,B-18610,China Airlines,China Airlines,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Yangon International Airport,RGN,VYYY,16.907301,96.133217,Myanmar (Burma),23400,1546642800,1546658400,1546645138,1546659678,14520,37,Taipei,Yangon,2019/1/4 23:38,2019/1/5 7:38,2019/1/5 3:41,2019/1/5 10:11,Taiwan_Myanmar (Burma),Taipei_Yangon,Taiwan_Myanmar (Burma),4
CAL7916,Landed 16:36,yellow,1546677411,1546706211,2019/1/5 8:36,2019/1/5 16:36,B738,Boeing 737-809,B-18610,China Airlines,China Airlines,Yangon International Airport,RGN,VYYY,16.907301,96.133217,Myanmar (Burma),23400,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546662000,1546676100,1546665037,1546677411,12360,37,Yangon,Taipei,2019/1/5 5:10,2019/1/5 11:40,2019/1/5 8:36,2019/1/5 16:36,Myanmar (Burma)_Taiwan,Yangon_Taipei,Taiwan_Myanmar (Burma),3.4
CAL7915,Landed 10:13,yellow,1546314234,1546337634,2019/1/1 3:43,2019/1/1 10:13,B738,Boeing 737-8Q8,B-18651,China Airlines,China Airlines,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Yangon International Airport,RGN,VYYY,16.907301,96.133217,Myanmar (Burma),23400,1546297200,1546312800,1546299697,1546314234,14520,41,Taipei,Yangon,2018/12/31 23:41,2019/1/1 7:41,2019/1/1 3:43,2019/1/1 10:13,Taiwan_Myanmar (Burma),Taipei_Yangon,Taiwan_Myanmar (Burma),4
CAL7916,Landed 16:44,yellow,1546332277,1546361077,2019/1/1 8:44,2019/1/1 16:44,B738,Boeing 737-8Q8,B-18651,China Airlines,China Airlines,Yangon International Airport,RGN,VYYY,16.907301,96.133217,Myanmar (Burma),23400,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546316400,1546330500,1546319676,1546332277,12600,41,Yangon,Taipei,2019/1/1 5:14,2019/1/1 11:44,2019/1/1 8:44,2019/1/1 16:44,Myanmar (Burma)_Taiwan,Yangon_Taipei,Taiwan_Myanmar (Burma),3.5
CAL7915,Landed 09:49,green,1546485580,1546508980,2019/1/3 3:19,2019/1/3 9:49,B738,Boeing 737-8MA,B-18655,China Airlines,China Airlines,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Yangon International Airport,RGN,VYYY,16.907301,96.133217,Myanmar (Burma),23400,1546470000,1546485600,1546471610,1546485580,13980,44,Taipei,Yangon,2019/1/2 23:26,2019/1/3 7:26,2019/1/3 3:19,2019/1/3 9:49,Taiwan_Myanmar (Burma),Taipei_Yangon,Taiwan_Myanmar (Burma),3.9
CAL7916,Landed 16:26,green,1546504018,1546532818,2019/1/3 8:26,2019/1/3 16:26,B738,Boeing 737-8MA,B-18655,China Airlines,China Airlines,Yangon International Airport,RGN,VYYY,16.907301,96.133217,Myanmar (Burma),23400,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546489200,1546503300,1546490943,1546504018,13080,44,Yangon,Taipei,2019/1/3 4:49,2019/1/3 11:19,2019/1/3 8:26,2019/1/3 16:26,Myanmar (Burma)_Taiwan,Yangon_Taipei,Taiwan_Myanmar (Burma),3.6
CAL7915,Landed 09:58,green,1546745304,1546768704,2019/1/6 3:28,2019/1/6 9:58,B738,Boeing 737-8MA,B-18656,China Airlines,China Airlines,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Yangon International Airport,RGN,VYYY,16.907301,96.133217,Myanmar (Burma),23400,1546729200,1546744800,1546730961,1546745304,14340,45,Taipei,Yangon,2019/1/5 23:29,2019/1/6 7:29,2019/1/6 3:28,2019/1/6 9:58,Taiwan_Myanmar (Burma),Taipei_Yangon,Taiwan_Myanmar (Burma),4
CAL7916,Landed 16:18,green,1546762689,1546791489,2019/1/6 8:18,2019/1/6 16:18,B738,Boeing 737-8MA,B-18656,China Airlines,China Airlines,Yangon International Airport,RGN,VYYY,16.907301,96.133217,Myanmar (Burma),23400,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546749600,1546762980,1546750018,1546762689,12660,45,Yangon,Taipei,2019/1/6 4:46,2019/1/6 11:16,2019/1/6 8:18,2019/1/6 16:18,Myanmar (Burma)_Taiwan,Yangon_Taipei,Taiwan_Myanmar (Burma),3.5
CAL7915,Landed 09:57,green,1546831647,1546855047,2019/1/7 3:27,2019/1/7 9:57,B738,Boeing 737-8SH,B-18658,China Airlines,China Airlines,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Yangon International Airport,RGN,VYYY,16.907301,96.133217,Myanmar (Burma),23400,1546815600,1546831200,1546817030,1546831647,14640,47,Taipei,Yangon,2019/1/6 23:23,2019/1/7 7:23,2019/1/7 3:27,2019/1/7 9:57,Taiwan_Myanmar (Burma),Taipei_Yangon,Taiwan_Myanmar (Burma),4.1
CAL7916,Landed 16:19,green,1546849179,1546877979,2019/1/7 8:19,2019/1/7 16:19,B738,Boeing 737-8SH,B-18658,China Airlines,China Airlines,Yangon International Airport,RGN,VYYY,16.907301,96.133217,Myanmar (Burma),23400,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546834800,1546848900,1546836105,1546849179,13080,47,Yangon,Taipei,2019/1/7 4:41,2019/1/7 11:11,2019/1/7 8:19,2019/1/7 16:19,Myanmar (Burma)_Taiwan,Yangon_Taipei,Taiwan_Myanmar (Burma),3.6
CAL7915,Landed 09:53,green,1546399406,1546422806,2019/1/2 3:23,2019/1/2 9:53,B738,Boeing 737-8SH,B-18660,China Airlines,China Airlines,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Yangon International Airport,RGN,VYYY,16.907301,96.133217,Myanmar (Burma),23400,1546383600,1546399200,1546384818,1546399406,14580,48,Taipei,Yangon,2019/1/1 23:20,2019/1/2 7:20,2019/1/2 3:23,2019/1/2 9:53,Taiwan_Myanmar (Burma),Taipei_Yangon,Taiwan_Myanmar (Burma),4.1
CAL7916,Landed 16:19,green,1546417140,1546445940,2019/1/2 8:19,2019/1/2 16:19,B738,Boeing 737-8SH,B-18660,China Airlines,China Airlines,Yangon International Airport,RGN,VYYY,16.907301,96.133217,Myanmar (Burma),23400,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546402800,1546416900,1546403656,1546417140,13500,48,Yangon,Taipei,2019/1/2 4:34,2019/1/2 11:04,2019/1/2 8:19,2019/1/2 16:19,Myanmar (Burma)_Taiwan,Yangon_Taipei,Taiwan_Myanmar (Burma),3.8
CAL7915,Landed 10:04,green,1546572892,1546596292,2019/1/4 3:34,2019/1/4 10:04,B738,Boeing 737-8SH,B-18660,China Airlines,China Airlines,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Yangon International Airport,RGN,VYYY,16.907301,96.133217,Myanmar (Burma),23400,1546556400,1546572000,1546558299,1546572892,14580,48,Taipei,Yangon,2019/1/3 23:31,2019/1/4 7:31,2019/1/4 3:34,2019/1/4 10:04,Taiwan_Myanmar (Burma),Taipei_Yangon,Taiwan_Myanmar (Burma),4.1
CAL7916,Landed 16:15,green,1546589721,1546618521,2019/1/4 8:15,2019/1/4 16:15,B738,Boeing 737-8SH,B-18660,China Airlines,China Airlines,Yangon International Airport,RGN,VYYY,16.907301,96.133217,Myanmar (Burma),23400,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546575600,1546589700,1546577338,1546589721,12360,48,Yangon,Taipei,2019/1/4 4:48,2019/1/4 11:18,2019/1/4 8:15,2019/1/4 16:15,Myanmar (Burma)_Taiwan,Yangon_Taipei,Taiwan_Myanmar (Burma),3.4
CAL028,Landed 18:17,green,1546679820,1546712220,2019/1/5 9:17,2019/1/5 18:17,B738,Boeing 737-809,B-18612,China Airlines,China Airlines,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Airai Roman Tmetuchl International Airport,ROR,PTRO,7.367303,134.544205,Palau,32400,1546666500,1546680900,1546667558,1546679820,12240,38,Taipei,Airai,2019/1/5 5:52,2019/1/5 13:52,2019/1/5 9:17,2019/1/5 18:17,Taiwan_Palau,Taipei_Airai,Taiwan_Palau,3.4
CAL027,Landed 22:28,yellow,1546698480,1546727280,2019/1/5 14:28,2019/1/5 22:28,B738,Boeing 737-809,B-18612,China Airlines,China Airlines,Airai Roman Tmetuchl International Airport,ROR,PTRO,7.367303,134.544205,Palau,32400,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546683900,1546697100,1546684620,1546698480,13860,38,Airai,Taipei,2019/1/5 10:37,2019/1/5 19:37,2019/1/5 14:28,2019/1/5 22:28,Palau_Taiwan,Airai_Taipei,Taiwan_Palau,3.9
CAL028,Landed 18:20,green,1546420800,1546453200,2019/1/2 9:20,2019/1/2 18:20,B738,Boeing 737-8MA,B-18655,China Airlines,China Airlines,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Airai Roman Tmetuchl International Airport,ROR,PTRO,7.367303,134.544205,Palau,32400,1546407300,1546421700,1546408973,1546420800,11820,44,Taipei,Airai,2019/1/2 6:02,2019/1/2 14:02,2019/1/2 9:20,2019/1/2 18:20,Taiwan_Palau,Taipei_Airai,Taiwan_Palau,3.3
CAL027,Landed 22:15,yellow,1546438500,1546467300,2019/1/2 14:15,2019/1/2 22:15,B738,Boeing 737-8MA,B-18655,China Airlines,China Airlines,Airai Roman Tmetuchl International Airport,ROR,PTRO,7.367303,134.544205,Palau,32400,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546424700,1546437900,1546425205,1546438500,13320,44,Airai,Taipei,2019/1/2 10:33,2019/1/2 19:33,2019/1/2 14:15,2019/1/2 22:15,Palau_Taiwan,Airai_Taipei,Taiwan_Palau,3.7
CAL753,Landed 13:10,green,1546405814,1546434614,2019/1/2 5:10,2019/1/2 13:10,A333,Airbus A330-302,B-18302,China Airlines,China Airlines,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Singapore Changi Airport,SIN,WSSS,1.350189,103.9944,Singapore,28800,1546388400,1546405500,1546390082,1546405814,15720,16,Taipei,Singapore,2019/1/2 0:48,2019/1/2 8:48,2019/1/2 5:10,2019/1/2 13:10,Taiwan_Singapore,Taipei_Singapore,Taiwan_Singapore,4.4
CAL754,Landed 19:20,yellow,1546428000,1546456800,2019/1/2 11:20,2019/1/2 19:20,A333,Airbus A330-302,B-18302,China Airlines,China Airlines,Singapore Changi Airport,SIN,WSSS,1.350189,103.9944,Singapore,28800,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546409100,1546425900,1546412225,1546428000,15780,16,Singapore,Taipei,2019/1/2 6:57,2019/1/2 14:57,2019/1/2 11:20,2019/1/2 19:20,Singapore_Taiwan,Singapore_Taipei,Taiwan_Singapore,4.4
CAL753,Landed 12:58,green,1546577886,1546606686,2019/1/4 4:58,2019/1/4 12:58,A333,Airbus A330-302,B-18302,China Airlines,China Airlines,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Singapore Changi Airport,SIN,WSSS,1.350189,103.9944,Singapore,28800,1546561200,1546578300,1546562670,1546577886,15240,16,Taipei,Singapore,2019/1/4 0:44,2019/1/4 8:44,2019/1/4 4:58,2019/1/4 12:58,Taiwan_Singapore,Taipei_Singapore,Taiwan_Singapore,4.2
CAL754,Landed 19:36,green,1546601773,1546630573,2019/1/4 11:36,2019/1/4 19:36,A333,Airbus A330-302,B-18302,China Airlines,China Airlines,Singapore Changi Airport,SIN,WSSS,1.350189,103.9944,Singapore,28800,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546585500,1546601940,1546587034,1546601773,14760,16,Singapore,Taipei,2019/1/4 7:30,2019/1/4 15:30,2019/1/4 11:36,2019/1/4 19:36,Singapore_Taiwan,Singapore_Taipei,Taiwan_Singapore,4.1
CAL753,Landed 12:48,green,1546490894,1546519694,2019/1/3 4:48,2019/1/3 12:48,A333,Airbus A330-302,B-18311,China Airlines,China Airlines (SkyTeam Livery),Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Singapore Changi Airport,SIN,WSSS,1.350189,103.9944,Singapore,28800,1546474800,1546491900,1546476385,1546490894,14520,24,Taipei,Singapore,2019/1/3 0:46,2019/1/3 8:46,2019/1/3 4:48,2019/1/3 12:48,Taiwan_Singapore,Taipei_Singapore,Taiwan_Singapore,4
CAL754,Landed 18:53,green,1546512781,1546541581,2019/1/3 10:53,2019/1/3 18:53,A333,Airbus A330-302,B-18311,China Airlines,China Airlines (SkyTeam Livery),Singapore Changi Airport,SIN,WSSS,1.350189,103.9944,Singapore,28800,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546495500,1546512300,1546497827,1546512781,14940,24,Singapore,Taipei,2019/1/3 6:43,2019/1/3 14:43,2019/1/3 10:53,2019/1/3 18:53,Singapore_Taiwan,Singapore_Taipei,Taiwan_Singapore,4.2
CAL753,Landed 13:00,green,1546664455,1546693255,2019/1/5 5:00,2019/1/5 13:00,A333,Airbus A330-302,B-18351,China Airlines,China Airlines,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Singapore Changi Airport,SIN,WSSS,1.350189,103.9944,Singapore,28800,1546647600,1546664700,1546649046,1546664455,15420,27,Taipei,Singapore,2019/1/5 0:44,2019/1/5 8:44,2019/1/5 5:00,2019/1/5 13:00,Taiwan_Singapore,Taipei_Singapore,Taiwan_Singapore,4.3
CAL754,Landed 18:43,green,1546684995,1546713795,2019/1/5 10:43,2019/1/5 18:43,A333,Airbus A330-302,B-18351,China Airlines,China Airlines,Singapore Changi Airport,SIN,WSSS,1.350189,103.9944,Singapore,28800,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546668300,1546685100,1546670359,1546684995,14640,27,Singapore,Taipei,2019/1/5 6:39,2019/1/5 14:39,2019/1/5 10:43,2019/1/5 18:43,Singapore_Taiwan,Singapore_Taipei,Taiwan_Singapore,4.1
CAL753,Landed 13:27,yellow,1546320437,1546349237,2019/1/1 5:27,2019/1/1 13:27,A333,Airbus A330-302,B-18352,China Airlines,China Airlines,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Singapore Changi Airport,SIN,WSSS,1.350189,103.9944,Singapore,28800,1546302000,1546319100,1546304332,1546320437,16080,28,Taipei,Singapore,2019/1/1 0:58,2019/1/1 8:58,2019/1/1 5:27,2019/1/1 13:27,Taiwan_Singapore,Taipei_Singapore,Taiwan_Singapore,4.5
CAL754,Landed 19:15,yellow,1546341306,1546370106,2019/1/1 11:15,2019/1/1 19:15,A333,Airbus A330-302,B-18352,China Airlines,China Airlines,Singapore Changi Airport,SIN,WSSS,1.350189,103.9944,Singapore,28800,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546322700,1546339500,1546326217,1546341306,15060,28,Singapore,Taipei,2019/1/1 7:03,2019/1/1 15:03,2019/1/1 11:15,2019/1/1 19:15,Singapore_Taiwan,Singapore_Taipei,Taiwan_Singapore,4.2
CAL753,Landed 12:49,green,1546836589,1546865389,2019/1/7 4:49,2019/1/7 12:49,A333,Airbus A330-302,B-18353,China Airlines,China Airlines,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Singapore Changi Airport,SIN,WSSS,1.350189,103.9944,Singapore,28800,1546820400,1546837500,1546821703,1546836589,14880,29,Taipei,Singapore,2019/1/7 0:41,2019/1/7 8:41,2019/1/7 4:49,2019/1/7 12:49,Taiwan_Singapore,Taipei_Singapore,Taiwan_Singapore,4.1
CAL754,Landed 18:45,green,1546857936,1546886736,2019/1/7 10:45,2019/1/7 18:45,A333,Airbus A330-302,B-18353,China Airlines,China Airlines,Singapore Changi Airport,SIN,WSSS,1.350189,103.9944,Singapore,28800,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546841100,1546857900,1546843122,1546857936,14820,29,Singapore,Taipei,2019/1/7 6:38,2019/1/7 14:38,2019/1/7 10:45,2019/1/7 18:45,Singapore_Taiwan,Singapore_Taipei,Taiwan_Singapore,4.1
CAL753,Landed 13:18,green,1546751883,1546780683,2019/1/6 5:18,2019/1/6 13:18,A333,Airbus A330-302,B-18355,China Airlines,China Airlines (Welcome to Taiwan Livery),Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Singapore Changi Airport,SIN,WSSS,1.350189,103.9944,Singapore,28800,1546734000,1546751100,1546736864,1546751883,15000,30,Taipei,Singapore,2019/1/6 1:07,2019/1/6 9:07,2019/1/6 5:18,2019/1/6 13:18,Taiwan_Singapore,Taipei_Singapore,Taiwan_Singapore,4.2
CAL754,Landed 18:54,green,1546772069,1546800869,2019/1/6 10:54,2019/1/6 18:54,A333,Airbus A330-302,B-18355,China Airlines,China Airlines (Welcome to Taiwan Livery),Singapore Changi Airport,SIN,WSSS,1.350189,103.9944,Singapore,28800,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546754700,1546771500,1546757480,1546772069,14580,30,Singapore,Taipei,2019/1/6 6:51,2019/1/6 14:51,2019/1/6 10:54,2019/1/6 18:54,Singapore_Taiwan,Singapore_Taipei,Taiwan_Singapore,4.1
