callsign,landingTime,ifdelayed,eventTime1,eventTime2,utcTime,localTime,aircraftModel,aircraftModel2,fleetID,owner,airlineName,airportOriginName,airportOriginCode1,airportOriginCode2,airportOriginLat,airportOriginLng,airportOriginCountry,airportOriginOffset,airportDestName,airportDestCode1,airportDestCode2,airportDestLat,airportDestLng,airportDestCountry,airportDestOffset,timeScheduleDeparture,timeScheduleArrival,timeRealDeparture,timeRealArrival,duration,id,airportOriginCity,airportDestCity,realDepartTime,realDepartTime_local,realArriveTime,realArriveTime_local,from_to,from_to_2,route
CAL5253,Landed 19:45,green,1546749932,1546717532,2019/1/6 4:45,2019/1/5 19:45,B744,Boeing 747-409(F),B-18717,China Airlines,China Airlines Cargo,Dallas Fort Worth International Airport,DFW,KDFW,32.89682,-97.037903,United States,-21600,Anchorage Ted Stevens International Airport,ANC,PANC,61.174358,-149.996002,United States,-32400,1546729200,1546752600,1546727855,1546749932,22080,64,Dallas,Anchorage,2019/1/5 22:37,2019/1/5 16:37,2019/1/6 4:45,2019/1/5 19:45,United States_United States,Dallas_Anchorage,United States_United States
CAL5253,Landed 00:37,green,1546792669,1546821469,2019/1/6 16:37,2019/1/7 0:37,B744,Boeing 747-409(F),B-18717,China Airlines,China Airlines Cargo,Anchorage Ted Stevens International Airport,ANC,PANC,61.174358,-149.996002,United States,-32400,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546756200,1546792800,1546757282,1546792669,35400,64,Anchorage,Taipei,2019/1/6 6:48,2019/1/5 21:48,2019/1/6 16:37,2019/1/7 0:37,United States_Taiwan,Anchorage_Taipei,Taiwan_United States
CAL5254,Landed 23:24,green,1546849489,1546817089,2019/1/7 8:24,2019/1/6 23:24,B744,Boeing 747-409(F),B-18717,China Airlines,China Airlines Cargo,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Anchorage Ted Stevens International Airport,ANC,PANC,61.174358,-149.996002,United States,-32400,1546818900,1546848900,1546819988,1546849489,29520,64,Taipei,Anchorage,2019/1/7 0:13,2019/1/7 8:13,2019/1/7 8:24,2019/1/6 23:24,Taiwan_United States,Taipei_Anchorage,Taiwan_United States
CAL5254,Landed 11:18,yellow,1546877892,1546859892,2019/1/7 16:18,2019/1/7 11:18,B744,Boeing 747-409(F),B-18717,China Airlines,China Airlines Cargo,Anchorage Ted Stevens International Airport,ANC,PANC,61.174358,-149.996002,United States,-32400,Atlanta Hartsfield-Jackson International Airport,ATL,KATL,33.636719,-84.428001,United States,-18000,1546852500,1546875900,1546855429,1546877892,22440,64,Anchorage,Atlanta,2019/1/7 10:03,2019/1/7 1:03,2019/1/7 16:18,2019/1/7 11:18,United States_United States,Anchorage_Atlanta,United States_United States
CAL5254,Landed 14:20,green,1546892412,1546870812,2019/1/7 20:20,2019/1/7 14:20,B744,Boeing 747-409(F),B-18717,China Airlines,China Airlines Cargo,Atlanta Hartsfield-Jackson International Airport,ATL,KATL,33.636719,-84.428001,United States,-18000,Dallas Fort Worth International Airport,DFW,KDFW,32.89682,-97.037903,United States,-21600,1546884300,1546894200,1546885015,1546892412,7380,64,Atlanta,Dallas,2019/1/7 18:16,2019/1/7 13:16,2019/1/7 20:20,2019/1/7 14:20,United States_United States,Atlanta_Dallas,United States_United States
CAL5871,Landed 04:26,yellow,1546460815,1546489615,2019/1/2 20:26,2019/1/3 4:26,B744,Boeing 747-409(F),B-18718,China Airlines,China Airlines Cargo,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Singapore Changi Airport,SIN,WSSS,1.350189,103.9944,Singapore,28800,1546443000,1546459200,1546444779,1546460815,16020,65,Taipei,Singapore,2019/1/2 15:59,2019/1/2 23:59,2019/1/2 20:26,2019/1/3 4:26,Taiwan_Singapore,Taipei_Singapore,Taiwan_Singapore
CAL5872,Landed 11:12,green,1546485156,1546513956,2019/1/3 3:12,2019/1/3 11:12,B744,Boeing 747-409(F),B-18718,China Airlines,China Airlines Cargo,Singapore Changi Airport,SIN,WSSS,1.350189,103.9944,Singapore,28800,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546468200,1546484400,1546469600,1546485156,15540,65,Singapore,Taipei,2019/1/2 22:53,2019/1/3 6:53,2019/1/3 3:12,2019/1/3 11:12,Singapore_Taiwan,Singapore_Taipei,Taiwan_Singapore
CAL5108,Landed 07:51,green,1546530677,1546501877,2019/1/3 15:51,2019/1/3 7:51,B744,Boeing 747-409(F),B-18718,China Airlines,China Airlines Cargo,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Los Angeles International Airport,LAX,KLAX,33.94252,-118.406998,United States,-28800,1546493400,1546537200,1546496510,1546530677,34140,65,Taipei,Los Angeles,2019/1/3 6:21,2019/1/3 14:21,2019/1/3 15:51,2019/1/3 7:51,Taiwan_United States,Taipei_Los Angeles,Taiwan_United States
CAL5107,Landed 13:02,green,1546549324,1546520524,2019/1/3 21:02,2019/1/3 13:02,B744,Boeing 747-409(F),B-18718,China Airlines,China Airlines Cargo,Los Angeles International Airport,LAX,KLAX,33.94252,-118.406998,United States,-28800,San Francisco International Airport,SFO,KSFO,37.618969,-122.374001,United States,-28800,1546546200,1546551600,1546546260,1546549324,3060,65,Los Angeles,San Francisco,2019/1/3 20:11,2019/1/3 12:11,2019/1/3 21:02,2019/1/3 13:02,United States_United States,Los Angeles_San Francisco,United States_United States
CAL5107,Landed 20:45,green,1546605950,1546634750,2019/1/4 12:45,2019/1/4 20:45,B744,Boeing 747-409(F),B-18718,China Airlines,China Airlines Cargo,San Francisco International Airport,SFO,KSFO,37.618969,-122.374001,United States,-28800,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546560600,1546612800,1546561221,1546605950,44700,65,San Francisco,Taipei,2019/1/4 0:20,2019/1/3 16:20,2019/1/4 12:45,2019/1/4 20:45,United States_Taiwan,San Francisco_Taipei,Taiwan_United States
CAL5509,Landed 08:35,red,1546662954,1546677354,2019/1/5 4:35,2019/1/5 8:35,B744,Boeing 747-409(F),B-18718,China Airlines,China Airlines Cargo,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Dubai World Central International Airport,DWC,OMDW,24.88611,55.172222,United Arab Emirates,14400,1546623000,1546656000,1546629164,1546662954,33780,65,Taipei,Dubai,2019/1/4 19:12,2019/1/5 3:12,2019/1/5 4:35,2019/1/5 8:35,Taiwan_United Arab Emirates,Taipei_Dubai,Taiwan_United Arab Emirates
CAL5509,Landed 13:31,red,1546691518,1546695118,2019/1/5 12:31,2019/1/5 13:31,B744,Boeing 747-409(F),B-18718,China Airlines,China Airlines Cargo,Dubai World Central International Airport,DWC,OMDW,24.88611,55.172222,United Arab Emirates,14400,Prague Vaclav Havel Airport,PRG,LKPR,50.10083,14.26,Czech Republic,3600,1546660800,1546683000,1546669453,1546691518,22080,65,Dubai,Prague,2019/1/5 6:24,2019/1/5 10:24,2019/1/5 12:31,2019/1/5 13:31,United Arab Emirates_Czech Republic,Dubai_Prague,United Arab Emirates_Czech Republic
CAL5509,Landed 16:34,red,1546702443,1546706043,2019/1/5 15:34,2019/1/5 16:34,B744,Boeing 747-409(F),B-18718,China Airlines,China Airlines Cargo,Prague Vaclav Havel Airport,PRG,LKPR,50.10083,14.26,Czech Republic,3600,Luxembourg Findel Airport,LUX,ELLX,49.623329,6.204444,Luxembourg,3600,1546690200,1546694400,1546699112,1546702443,3360,65,Prague,Luxembourg,2019/1/5 14:38,2019/1/5 15:38,2019/1/5 15:34,2019/1/5 16:34,Czech Republic_Luxembourg,Prague_Luxembourg,Czech Republic_Luxembourg
CAL5510,Landed 04:35,red,1546734903,1546749303,2019/1/6 0:35,2019/1/6 4:35,B744,Boeing 747-409(F),B-18718,China Airlines,China Airlines Cargo,Luxembourg Findel Airport,LUX,ELLX,49.623329,6.204444,Luxembourg,3600,Dubai World Central International Airport,DWC,OMDW,24.88611,55.172222,United Arab Emirates,14400,1546705200,1546728000,1546714119,1546734903,20760,65,Luxembourg,Dubai,2019/1/5 18:48,2019/1/5 19:48,2019/1/6 0:35,2019/1/6 4:35,Luxembourg_United Arab Emirates,Luxembourg_Dubai,Luxembourg_United Arab Emirates
CAL5510,Landed 17:24,red,1546766651,1546795451,2019/1/6 9:24,2019/1/6 17:24,B744,Boeing 747-409(F),B-18718,China Airlines,China Airlines Cargo,Dubai World Central International Airport,DWC,OMDW,24.88611,55.172222,United Arab Emirates,14400,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546733100,1546762200,1546741035,1546766651,25620,65,Dubai,Taipei,2019/1/6 2:17,2019/1/6 6:17,2019/1/6 9:24,2019/1/6 17:24,United Arab Emirates_Taiwan,Dubai_Taipei,Taiwan_United Arab Emirates
CAL5871,Landed 03:49,green,1546890595,1546919395,2019/1/7 19:49,2019/1/8 3:49,B744,Boeing 747-409(F),B-18718,China Airlines,China Airlines Cargo,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Singapore Changi Airport,SIN,WSSS,1.350189,103.9944,Singapore,28800,1546875000,1546891200,1546875962,1546890595,14640,65,Taipei,Singapore,2019/1/7 15:46,2019/1/7 23:46,2019/1/7 19:49,2019/1/8 3:49,Taiwan_Singapore,Taipei_Singapore,Taiwan_Singapore
CAL5833,Landed 21:16,yellow,1546607808,1546636608,2019/1/4 13:16,2019/1/4 21:16,B744,Boeing 747-409(F),B-18719,China Airlines,China Airlines Cargo,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Hong Kong International Airport,HKG,VHHH,22.309616,113.916237,Hong Kong,28800,1546600800,1546606800,1546602089,1546607808,5700,66,Taipei,Hong Kong,2019/1/4 11:41,2019/1/4 19:41,2019/1/4 13:16,2019/1/4 21:16,Taiwan_Hong Kong,Taipei_Hong Kong,Taiwan_Hong Kong
CAL5834,Landed 00:29,green,1546619348,1546648148,2019/1/4 16:29,2019/1/5 0:29,B744,Boeing 747-409(F),B-18719,China Airlines,China Airlines Cargo,Hong Kong International Airport,HKG,VHHH,22.309616,113.916237,Hong Kong,28800,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546614000,1546620000,1546614960,1546619348,4380,66,Hong Kong,Taipei,2019/1/4 15:16,2019/1/4 23:16,2019/1/4 16:29,2019/1/5 0:29,Hong Kong_Taiwan,Hong Kong_Taipei,Taiwan_Hong Kong
CAL5991,Landed 06:59,red,1546642750,1546671550,2019/1/4 22:59,2019/1/5 6:59,B744,Boeing 747-409(F),B-18719,China Airlines,China Airlines Cargo,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Xiamen Gaoqi International Airport,XMN,ZSAM,24.544029,118.127701,China,28800,1546616400,1546623000,1546638210,1546642750,4560,66,Taipei,Xiamen,2019/1/4 21:43,2019/1/5 5:43,2019/1/4 22:59,2019/1/5 6:59,Taiwan_China,Taipei_Xiamen,Taiwan_China
CAL5992,Landed 11:15,red,1546658107,1546686907,2019/1/5 3:15,2019/1/5 11:15,B744,Boeing 747-409(F),B-18719,China Airlines,China Airlines Cargo,Xiamen Gaoqi International Airport,XMN,ZSAM,24.544029,118.127701,China,28800,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546632000,1546638600,1546653475,1546658107,4620,66,Xiamen,Taipei,2019/1/5 1:57,2019/1/5 9:57,2019/1/5 3:15,2019/1/5 11:15,China_Taiwan,Xiamen_Taipei,Taiwan_China
CAL5706,Landed 18:09,green,1546679376,1546711776,2019/1/5 9:09,2019/1/5 18:09,B744,Boeing 747-409(F),B-18719,China Airlines,China Airlines Cargo,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Tokyo Narita International Airport,NRT,RJAA,35.764721,140.386307,Japan,32400,1546668000,1546678800,1546670735,1546679376,8640,66,Taipei,Tokyo,2019/1/5 6:45,2019/1/5 14:45,2019/1/5 9:09,2019/1/5 18:09,Taiwan_Japan,Taipei_Tokyo,Taiwan_Japan
CAL5705,Landed 23:41,yellow,1546702919,1546731719,2019/1/5 15:41,2019/1/5 23:41,B744,Boeing 747-409(F),B-18719,China Airlines,China Airlines Cargo,Tokyo Narita International Airport,NRT,RJAA,35.764721,140.386307,Japan,32400,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546687800,1546701600,1546689876,1546702919,13020,66,Tokyo,Taipei,2019/1/5 12:04,2019/1/5 21:04,2019/1/5 15:41,2019/1/5 23:41,Japan_Taiwan,Tokyo_Taipei,Taiwan_Japan
CAL5148,Landed 07:30,green,1546727416,1546759816,2019/1/5 22:30,2019/1/6 7:30,B744,Boeing 747-409(F),B-18719,China Airlines,China Airlines Cargo,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Osaka Kansai International Airport,KIX,RJBB,34.427299,135.244003,Japan,32400,1546720200,1546729200,1546720909,1546727416,6480,66,Taipei,Osaka,2019/1/5 20:41,2019/1/6 4:41,2019/1/5 22:30,2019/1/6 7:30,Taiwan_Japan,Taipei_Osaka,Taiwan_Japan
CAL5148,Landed 22:46,green,1546760791,1546728391,2019/1/6 7:46,2019/1/5 22:46,B744,Boeing 747-409(F),B-18719,China Airlines,China Airlines Cargo,Osaka Kansai International Airport,KIX,RJBB,34.427299,135.244003,Japan,32400,Anchorage Ted Stevens International Airport,ANC,PANC,61.174358,-149.996002,United States,-32400,1546736400,1546761000,1546736944,1546760791,23820,66,Osaka,Anchorage,2019/1/6 1:09,2019/1/6 10:09,2019/1/6 7:46,2019/1/5 22:46,Japan_United States,Osaka_Anchorage,United States_Japan
CAL5148,Landed 08:31,green,1546785078,1546763478,2019/1/6 14:31,2019/1/6 8:31,B744,Boeing 747-409(F),B-18719,China Airlines,China Airlines Cargo,Anchorage Ted Stevens International Airport,ANC,PANC,61.174358,-149.996002,United States,-32400,Chicago O'Hare International Airport,ORD,KORD,41.978142,-87.9058,United States,-21600,1546764600,1546784700,1546766411,1546785078,18660,66,Anchorage,Chicago,2019/1/6 9:20,2019/1/6 0:20,2019/1/6 14:31,2019/1/6 8:31,United States_United States,Anchorage_Chicago,United States_United States
CAL5147,Landed 14:31,green,1546817514,1546785114,2019/1/6 23:31,2019/1/6 14:31,B744,Boeing 747-409(F),B-18719,China Airlines,China Airlines Cargo,Chicago O'Hare International Airport,ORD,KORD,41.978142,-87.9058,United States,-21600,Anchorage Ted Stevens International Airport,ANC,PANC,61.174358,-149.996002,United States,-32400,1546794600,1546817700,1546796113,1546817514,21420,66,Chicago,Anchorage,2019/1/6 17:35,2019/1/6 11:35,2019/1/6 23:31,2019/1/6 14:31,United States_United States,Chicago_Anchorage,United States_United States
CAL5147,Landed 17:31,green,1546849917,1546882317,2019/1/7 8:31,2019/1/7 17:31,B744,Boeing 747-409(F),B-18719,China Airlines,China Airlines Cargo,Anchorage Ted Stevens International Airport,ANC,PANC,61.174358,-149.996002,United States,-32400,Osaka Kansai International Airport,KIX,RJBB,34.427299,135.244003,Japan,32400,1546821300,1546851300,1546822138,1546849917,27780,66,Anchorage,Osaka,2019/1/7 0:48,2019/1/6 15:48,2019/1/7 8:31,2019/1/7 17:31,United States_Japan,Anchorage_Osaka,United States_Japan
CAL5147,Landed 22:46,green,1546872371,1546901171,2019/1/7 14:46,2019/1/7 22:46,B744,Boeing 747-409(F),B-18719,China Airlines,China Airlines Cargo,Osaka Kansai International Airport,KIX,RJBB,34.427299,135.244003,Japan,32400,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546862400,1546872000,1546862512,1546872371,9840,66,Osaka,Taipei,2019/1/7 12:01,2019/1/7 21:01,2019/1/7 14:46,2019/1/7 22:46,Japan_Taiwan,Osaka_Taipei,Taiwan_Japan
CAL5321,Landed 20:46,red,1546346792,1546375592,2019/1/1 12:46,2019/1/1 20:46,B744,Boeing 747-409(F),B-18720,China Airlines,China Airlines Cargo,Anchorage Ted Stevens International Airport,ANC,PANC,61.174358,-149.996002,United States,-32400,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546306800,1546329300,1546308978,1546346792,37800,67,Anchorage,Taipei,2019/1/1 2:16,2018/12/31 17:16,2019/1/1 12:46,2019/1/1 20:46,United States_Taiwan,Anchorage_Taipei,Taiwan_United States
CAL5134,Landed 22:33,green,1546587213,1546554813,2019/1/4 7:33,2019/1/3 22:33,B744,Boeing 747-409(F),B-18720,China Airlines,China Airlines Cargo,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Anchorage Ted Stevens International Airport,ANC,PANC,61.174358,-149.996002,United States,-32400,1546556100,1546586880,1546557058,1546587213,30180,67,Taipei,Anchorage,2019/1/3 23:10,2019/1/4 7:10,2019/1/4 7:33,2019/1/3 22:33,Taiwan_United States,Taipei_Anchorage,Taiwan_United States
CAL5147,Landed 14:08,green,1546643318,1546610918,2019/1/4 23:08,2019/1/4 14:08,B744,Boeing 747-409(F),B-18720,China Airlines,China Airlines Cargo,Chicago O'Hare International Airport,ORD,KORD,41.978142,-87.9058,United States,-21600,Anchorage Ted Stevens International Airport,ANC,PANC,61.174358,-149.996002,United States,-32400,1546621800,1546644900,1546621253,1546643318,22080,67,Chicago,Anchorage,2019/1/4 17:00,2019/1/4 11:00,2019/1/4 23:08,2019/1/4 14:08,United States_United States,Chicago_Anchorage,United States_United States
CAL5147,Landed 17:48,green,1546678130,1546710530,2019/1/5 8:48,2019/1/5 17:48,B744,Boeing 747-409(F),B-18720,China Airlines,China Airlines Cargo,Anchorage Ted Stevens International Airport,ANC,PANC,61.174358,-149.996002,United States,-32400,Osaka Kansai International Airport,KIX,RJBB,34.427299,135.244003,Japan,32400,1546648500,1546678500,1546648892,1546678130,29220,67,Anchorage,Osaka,2019/1/5 0:41,2019/1/4 15:41,2019/1/5 8:48,2019/1/5 17:48,United States_Japan,Anchorage_Osaka,United States_Japan
CAL5147,Landed 22:39,green,1546699189,1546727989,2019/1/5 14:39,2019/1/5 22:39,B744,Boeing 747-409(F),B-18720,China Airlines,China Airlines Cargo,Osaka Kansai International Airport,KIX,RJBB,34.427299,135.244003,Japan,32400,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546689600,1546699200,1546689149,1546699189,10020,67,Osaka,Taipei,2019/1/5 11:52,2019/1/5 20:52,2019/1/5 14:39,2019/1/5 22:39,Japan_Taiwan,Osaka_Taipei,Taiwan_Japan
CAL5521,Landed 08:44,red,1546749880,1546764280,2019/1/6 4:44,2019/1/6 8:44,B744,Boeing 747-409(F),B-18720,China Airlines,China Airlines Cargo,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Dubai World Central International Airport,DWC,OMDW,24.88611,55.172222,United Arab Emirates,14400,1546713000,1546746000,1546715829,1546749880,34080,67,Taipei,Dubai,2019/1/5 19:17,2019/1/6 3:17,2019/1/6 4:44,2019/1/6 8:44,Taiwan_United Arab Emirates,Taipei_Dubai,Taiwan_United Arab Emirates
CAL5521,Landed 14:04,yellow,1546779845,1546783445,2019/1/6 13:04,2019/1/6 14:04,B744,Boeing 747-409(F),B-18720,China Airlines,China Airlines Cargo,Dubai World Central International Airport,DWC,OMDW,24.88611,55.172222,United Arab Emirates,14400,Frankfurt Airport,FRA,EDDF,50.037796,8.555783,Germany,3600,1546749600,1546778400,1546756294,1546779845,23580,67,Dubai,Frankfurt,2019/1/6 6:31,2019/1/6 10:31,2019/1/6 13:04,2019/1/6 14:04,United Arab Emirates_Germany,Dubai_Frankfurt,United Arab Emirates_Germany
CAL5522,Landed 12:10,green,1546834232,1546863032,2019/1/7 4:10,2019/1/7 12:10,B744,Boeing 747-409(F),B-18720,China Airlines,China Airlines Cargo,Frankfurt Airport,FRA,EDDF,50.037796,8.555783,Germany,3600,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546791900,1546836600,1546792837,1546834232,41400,67,Frankfurt,Taipei,2019/1/6 16:40,2019/1/6 17:40,2019/1/7 4:10,2019/1/7 12:10,Germany_Taiwan,Frankfurt_Taipei,Taiwan_Germany
CAL5835,Landed 00:37,green,1546879047,1546907847,2019/1/7 16:37,2019/1/8 0:37,B744,Boeing 747-409(F),B-18720,China Airlines,China Airlines Cargo,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Hong Kong International Airport,HKG,VHHH,22.309616,113.916237,Hong Kong,28800,1546873200,1546878600,1546874186,1546879047,4860,67,Taipei,Hong Kong,2019/1/7 15:16,2019/1/7 23:16,2019/1/7 16:37,2019/1/8 0:37,Taiwan_Hong Kong,Taipei_Hong Kong,Taiwan_Hong Kong
CAL5836,Landed 04:20,green,1546892456,1546921256,2019/1/7 20:20,2019/1/8 4:20,B744,Boeing 747-409(F),B-18720,China Airlines,China Airlines Cargo,Hong Kong International Airport,HKG,VHHH,22.309616,113.916237,Hong Kong,28800,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546885800,1546891800,1546888016,1546892456,4440,67,Hong Kong,Taipei,2019/1/7 19:06,2019/1/8 3:06,2019/1/7 20:20,2019/1/8 4:20,Hong Kong_Taiwan,Hong Kong_Taipei,Taiwan_Hong Kong
CAL5322,Landed 17:58,green,1546484287,1546451887,2019/1/3 2:58,2019/1/2 17:58,B744,Boeing 747-409(F),B-18721,China Airlines,China Airlines Cargo,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Anchorage Ted Stevens International Airport,ANC,PANC,61.174358,-149.996002,United States,-32400,1546453800,1546484400,1546454383,1546484287,29880,68,Taipei,Anchorage,2019/1/2 18:39,2019/1/3 2:39,2019/1/3 2:58,2019/1/2 17:58,Taiwan_United States,Taipei_Anchorage,Taiwan_United States
CAL5322,Landed 05:31,green,1546511490,1546493490,2019/1/3 10:31,2019/1/3 5:31,B744,Boeing 747-409(F),B-18721,China Airlines,China Airlines Cargo,Anchorage Ted Stevens International Airport,ANC,PANC,61.174358,-149.996002,United States,-32400,New York John F. Kennedy International Airport,JFK,KJFK,40.639751,-73.7789,United States,-18000,1546488000,1546512000,1546489559,1546511490,21960,68,Anchorage,New York,2019/1/3 4:25,2019/1/2 19:25,2019/1/3 10:31,2019/1/3 5:31,United States_United States,Anchorage_New York,United States_United States
CAL5321,Landed 11:31,green,1546547474,1546515074,2019/1/3 20:31,2019/1/3 11:31,B744,Boeing 747-409(F),B-18721,China Airlines,China Airlines Cargo,New York John F. Kennedy International Airport,JFK,KJFK,40.639751,-73.7789,United States,-18000,Anchorage Ted Stevens International Airport,ANC,PANC,61.174358,-149.996002,United States,-32400,1546521000,1546547400,1546521648,1546547474,25800,68,New York,Anchorage,2019/1/3 13:20,2019/1/3 8:20,2019/1/3 20:31,2019/1/3 11:31,United States_United States,New York_Anchorage,United States_United States
CAL5321,Landed 15:45,green,1546587948,1546616748,2019/1/4 7:45,2019/1/4 15:45,B744,Boeing 747-409(F),B-18721,China Airlines,China Airlines Cargo,Anchorage Ted Stevens International Airport,ANC,PANC,61.174358,-149.996002,United States,-32400,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546551000,1546588500,1546552083,1546587948,35880,68,Anchorage,Taipei,2019/1/3 21:48,2019/1/3 12:48,2019/1/4 7:45,2019/1/4 15:45,United States_Taiwan,Anchorage_Taipei,Taiwan_United States
CAL5883,Landed 04:29,yellow,1546633799,1546662599,2019/1/4 20:29,2019/1/5 4:29,B744,Boeing 747-409(F),B-18721,China Airlines,China Airlines Cargo,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Singapore Changi Airport,SIN,WSSS,1.350189,103.9944,Singapore,28800,1546615800,1546632000,1546618486,1546633799,15300,68,Taipei,Singapore,2019/1/4 16:14,2019/1/5 0:14,2019/1/4 20:29,2019/1/5 4:29,Taiwan_Singapore,Taipei_Singapore,Taiwan_Singapore
CAL5884,Landed 07:42,green,1546648973,1546674173,2019/1/5 0:42,2019/1/5 7:42,B744,Boeing 747-409(F),B-18721,China Airlines,China Airlines Cargo,Singapore Changi Airport,SIN,WSSS,1.350189,103.9944,Singapore,28800,Bangkok Suvarnabhumi Airport,BKK,VTBS,13.6811,100.7472,Thailand,25200,1546639200,1546649100,1546642161,1546648973,6840,68,Singapore,Bangkok,2019/1/4 22:49,2019/1/5 6:49,2019/1/5 0:42,2019/1/5 7:42,Singapore_Thailand,Singapore_Bangkok,Singapore_Thailand
CAL5884,Landed 14:16,green,1546669006,1546697806,2019/1/5 6:16,2019/1/5 14:16,B744,Boeing 747-409(F),B-18721,China Airlines,China Airlines Cargo,Bangkok Suvarnabhumi Airport,BKK,VTBS,13.6811,100.7472,Thailand,25200,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546656300,1546670400,1546658108,1546669006,10920,68,Bangkok,Taipei,2019/1/5 3:15,2019/1/5 10:15,2019/1/5 6:16,2019/1/5 14:16,Thailand_Taiwan,Bangkok_Taipei,Taiwan_Thailand
CAL5897,Landed 01:02,yellow,1546707722,1546736522,2019/1/5 17:02,2019/1/6 1:02,B744,Boeing 747-409(F),B-18721,China Airlines,China Airlines Cargo,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Shanghai Pudong International Airport,PVG,ZSPD,31.14337,121.805199,China,28800,1546699500,1546705800,1546703452,1546707722,4260,68,Taipei,Shanghai,2019/1/5 15:50,2019/1/5 23:50,2019/1/5 17:02,2019/1/6 1:02,Taiwan_China,Taipei_Shanghai,Taiwan_China
CAL5898,Landed 05:10,green,1546722616,1546751416,2019/1/5 21:10,2019/1/6 5:10,B744,Boeing 747-409(F),B-18721,China Airlines,China Airlines Cargo,Shanghai Pudong International Airport,PVG,ZSPD,31.14337,121.805199,China,28800,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,1546716600,1546723200,1546717264,1546722616,5340,68,Shanghai,Taipei,2019/1/5 19:41,2019/1/6 3:41,2019/1/5 21:10,2019/1/6 5:10,China_Taiwan,Shanghai_Taipei,Taiwan_China
CAL5384,Landed 03:11,yellow,1546776697,1546744297,2019/1/6 12:11,2019/1/6 3:11,B744,Boeing 747-409(F),B-18721,China Airlines,China Airlines Cargo,Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,28800,Anchorage Ted Stevens International Airport,ANC,PANC,61.174358,-149.996002,United States,-32400,1546748400,1546776300,1546749563,1546776697,27120,68,Taipei,Anchorage,2019/1/6 4:39,2019/1/6 12:39,2019/1/6 12:11,2019/1/6 3:11,Taiwan_United States,Taipei_Anchorage,Taiwan_United States
CAL5384,Landed 17:05,green,1546812345,1546794345,2019/1/6 22:05,2019/1/6 17:05,B744,Boeing 747-409(F),B-18721,China Airlines,China Airlines Cargo,Anchorage Ted Stevens International Airport,ANC,PANC,61.174358,-149.996002,United States,-32400,Miami International Airport,MIA,KMIA,25.793249,-80.290497,United States,-18000,1546781400,1546811520,1546785920,1546812345,26400,68,Anchorage,Miami,2019/1/6 14:45,2019/1/6 5:45,2019/1/6 22:05,2019/1/6 17:05,United States_United States,Anchorage_Miami,United States_United States
